Molecule ChEMBL ID,Smiles,pChEMBL Value,Target ChEMBL ID,Target Name,Cell ChEMBL ID
CHEMBL262508,COc1ccc(cc1)C(=O)OC2C(O)C(O)COC2OC3C(O)COC(O[C@H]4CC5C6CC=C7C[C@@H](O)CC[C@]7(C)C6CC([C@H](C)C(=O)CCC(C)C)[C@]5(C)[C@@H]4O)C3OC(=O)C,5.85,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL1084546,CN(c1ncccc1CNc2nc(Nc3ccc4NC(=O)Cc4c3)ncc2C(F)(F)F)S(=O)(=O)C,5.82,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL2335570,COc1ccccc1C#C\C=C/C#Cc2cc(OC)c(OC)c(OC)c2,6.11,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL2146568,[Br-].CCCCCCCCCC[N+](C)(C)CCCCOc1cc(O)c2C(=O)c3c(O)cc(C)cc3C(=O)c2c1,4.79,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL449158,CCC\C=C\C=C\C(=O)O[C@H]1\C(=C\C(=O)OC)\C[C@H]2C[C@@H](OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(=O)C)C(C)(C)[C@](O)(C[C@@H]4C\C(=C\C(=O)OC)\C[C@@H](O4)\C=C\C(C)(C)[C@]1(O)O2)O3)[C@@H](C)O,6.6,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL3349342,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C3(CC(O)CO)CC3,6.62,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL176544,Cn1cc(\C=C\2/C(=O)Nc3cccnc23)c4ccccc14,4.2,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL2380501,COc1cc(cc(OC)c1OC)c2nc(SC)[nH]c2c3ccccc3OC,4.32,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL1879463,CN1C(=O)N(c2ccc(cc2)C(C)(C)C#N)c3c1cnc4ccc(cc34)c5cnc6ccccc6c5,7.31,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL1801204,COc1ccc(cc1CO)c2ccc3c(nc(nc3n2)N4CCOC[C@@H]4C)N5CCOC[C@@H]5C,5.96,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL568837,CN1C(=O)N(C)c2nc(C)c3C(=O)C(=CC(=O)c3c2C1=O)Nc4ccccc4,6.0,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL579215,CN1C(=O)N(C)c2ncc3C(=O)C(=CC(=O)c3c2C1=O)Nc4ccccc4,5.6,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL558654,CCN1C=C(C(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12)c4nc5ccc(cc5[nH]4)[N+](=O)[O-],5.09,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL221659,OC(=O)c1cccc(NC(=O)COc2ccc(I)cc2)c1,5.46,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL261580,O=C1C2=C(OCCOCCO2)C(=O)c3ccccc13,4.2,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL479694,CCC(C)C(=O)O[C@@H]1[C@H]2[C@@H](CC(=C1[C@@H](C)CCCO)C)OC(=O)C2=C,4.5,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL520114,CC(=O)O[C@H]1C\C(=C\CC\C(=C\[C@@H]2OC(=O)C(=C)[C@H]12)\C)\C,5.27,CHEMBL613860,AGS,CHEMBL3308078
