Molecule ChEMBL ID,Smiles,pChEMBL Value,Target ChEMBL ID,Target Name,Cell ChEMBL ID
CHEMBL553025,CCC1=C[C@@H]2CN(C1)Cc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC,7.69,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1084546,CN(c1ncccc1CNc2nc(Nc3ccc4NC(=O)Cc4c3)ncc2C(F)(F)F)S(=O)(=O)C,4.89,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL105,CO[C@]12[C@H]3N[C@H]3CN1C4=C([C@H]2COC(=O)N)C(=O)C(=C(C)C4=O)N,6.47,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL53463,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,6.37,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL443684,CC1(C)CCC(=C(CN2CCN(CC2)c3ccc(cc3)C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc6ccccc6)c(c4)S(=O)(=O)C(F)(F)F)C1)c7ccc(Cl)cc7,4.18,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL221137,CCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O,4.88,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL803,NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O,5.74,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL98,ONC(=O)CCCCCCC(=O)Nc1ccccc1,5.31,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1645552,Cc1nccc2c3ccc(OCc4cccnc4)cc3[nH]c12,4.51,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1645546,COCCOc1ccc2c(c1)[nH]c3c(C)nccc23,4.18,CHEMBL1075556,OE33,CHEMBL3308776
