Smiles,pChEMBL Value
C\C=C/[C@H](NC(=O)OC(C)(C)C)[C@@H](O)C(=O)O[C@H]1[C@@H]2OC(=O)O[C@@]23[C@@H](Oc4ccccc4)C5[C@@]6(COC6C[C@H](O)[C@@]5(C)C(=O)[C@H](OC(=O)C)C(=C1C)C3(C)C)OC(=O)C,8.8
Nc1nc(N)c(CCCOc2ccc(cc2)C(=O)NC(CCC(=O)O)C(=O)O)c(O)n1,7.07
CC(=O)O[C@@]12COC1C[C@H](O)[C@]3(C)C2[C@H](Oc4ccccc4)[C@]56OC(=O)O[C@H]5[C@H](OC(=O)[C@H](O)[C@H](CC(C)(C)C)NC(=O)OC(C)(C)C)C(=C([C@@H](O)C3=O)C6(C)C)C,7.32
COc1cccc(c1)C(=O)O[C@H]2C[C@]3(CC(=O)O[C@@H]3\C=C(/C)\CCC=C(C)C)C(=O)C=C2,5.46
C\C(=C/[C@H]1OC(=O)C[C@]12C[C@H](O)C=CC2=O)\CC[C@H]3OC3(C)C,5.3
CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCN(C)C)cc2)\c3ccccc3.COc4cccc5C(=O)c6c(O)c7C[C@](O)(C[C@H](O[C@H]8C[C@H](N)[C@H](O)[C@H](C)O8)c7c(O)c6C(=O)c45)C(=O)CO,7.16
C[C@H]1OC2=C(C(=O)c3ccc(O)cc3C2=O)C1(C)C,5.24
Cl.CN(C)CCCNC(=O)c1ccc(NC(=O)Nc2ccc(cc2)N(CCCl)CCCl)cc1,5.29
CCOc1cc(C)cc2C(=O)C(=CC(=O)c12)c3c(C)cc4C(=O)C=CC(=O)c4c3OCC,4.72
OC(=O)c1ccc2c(c1)nc(Nc3cccc(c3)C#C)c4ccncc24,5.85
COc1ccc(cc1)\C(=N/NC(=N)N)\C=C\c2ccccc2,4.89
CC(=O)O[C@@]12COC1C[C@H](O)[C@]3(C)C2[C@H](Oc4ccccc4)[C@]56OC(=O)O[C@H]5[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c7occc7)C(=C([C@@H](O)C3=O)C6(C)C)C,9.3
COc1ccc(cc1)C2=CC(=O)c3c(N)cccc3O2,4.92
CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@]5(C)[C@@H](CC[C@@]34C)C(C)(C)[C@@H](O)[C@H]5C(=O)O)[C@@H]12)C(=O)O,4.06
COC(=O)c1[nH]c2cc(OC)c(OC)cc2c1Sc3cc(OC)c(OC)c(OC)c3,5.8
CCCCCC(=O)O[C@H]1C[C@]2(CC(=O)O[C@@H]2\C=C(/C)\CCC=C(C)C)C(=O)C=C1,5.73
CC(=CCC\C(=C\[C@H]1OC(=O)C[C@]12C[C@H](OC(=O)c3ccc(F)c(F)c3)C=CC2=O)\C)C,5.33
Cl.NCCc1cn(Cc2ccc(cc2)c3cccc(c3)C(F)(F)F)c4ccc(OCCc5ccc(O)cc5)cc14,5.465
CC(=CCC\C(=C\CC\C(=C\CSc1ccccc1C(=O)NCC(=O)OCCCCOc2no[n+]([O-])c2S(=O)(=O)c3ccccc3)\C)\C)C,4.6
C[C@H](NC(=O)c1ccccc1SC\C=C(/C)\CC\C=C(/C)\CCC=C(C)C)C(=O)OCCOCCOc2no[n+]([O-])c2S(=O)(=O)c3ccccc3,5.12
CC(=CCC\C(=C\CC\C(=C\CSc1ccccc1C(=O)NCC(=O)OCCOCCOc2no[n+]([O-])c2S(=O)(=O)c3ccccc3)\C)\C)C,5.18
COc1ccc(I)c(Sc2nc3c(N)ncnc3n2CCNCC(C)C)c1,6.7
COc1ccc(I)c(Sc2nc3c(N)ncnc3n2CCCNC(C)(C)C)c1,6.7
CCC(C)NCCCn1c(Sc2cc(OC)ccc2I)nc3c(N)ncnc13,6.7
CCCCOc1c(C)c(C)c2OC(C)(COc3ccc(CC4SC(=O)NC4=O)cc3C(F)(F)F)CCc2c1C,5.05
CCCCOc1c(C)c(C)c2OC(C)(COc3ccc(\C=C\4/SC(=O)NC4=O)cc3C(F)(F)F)CCc2c1C,5.22
CCCCCCCCCCCCCCCC(=O)OCC(=O)N1CCN(CC1)c2cc3N(C=C(C(=O)O)C(=O)c3cc2F)C4CC4,4.25
Cc1ccc(cc1)C(=O)Nc2ccc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl,5.0
[Br-].Cc1c2[nH]c3ccccc3c2cc[n+]1CCCc4ccccc4,4.62
[Br-].CCOC(=O)c1cc2c3ccccc3[nH]c2c(C)[n+]1Cc4ccccc4,4.35
[Br-].C(Cc1ccccc1)C[n+]2ccc3c(c2)[nH]c4ccccc34,5.24
Br.CCCCn1c2cc(OCC)ccc2c3ccnc(C)c13,4.92
Br.CCCCOc1ccc2c3ccnc(C)c3n(CCCC)c2c1,4.76
Br.CCCCCCCCCCOc1ccc2c3ccnc(C)c3n(CCCC)c2c1,4.2
Br.CC(C)Oc1ccc2c3ccnc(C)c3n(CCCc4ccccc4)c2c1,4.34
Br.CCCCCCCCOc1ccc2c3ccnc(C)c3n(CCCc4ccccc4)c2c1,4.34
CCOc1ccc(cc1Cl)c2ncnn2c3cc(OC)c(OC)c(OC)c3,7.77
Oc1ccc(cc1)N(CC23CC4CC(CC(Br)(C4)C2)C3)c5ccc(O)cc5,4.96
N#CCN1C(=C(C#N)C#N)c2cccc3cccc1c23,4.87
C=CCN1C(=C(C#N)C#N)c2cccc3cccc1c23,5.33
CCC(CO)Nc1nc(NCc2cccc(O)c2)c3ncn(C(C)C)c3n1,4.86
Clc1ccc(Cn2cc(c3coc(n3)c4ccc(Cl)cc4)c5ccccc25)cc1,4.85
CC1(C)Cc2c(c3ccccc3)c(c4ccc(Cl)cc4)c(C(=O)COC=O)n2C1,5.75
C(CCN1CCCCC1)CNc2cc3c4ccccc4c(NCCCCN5CCCCC5)cc3c6ccccc26,5.85
COC(CN(c1ccccc1CO)S(=O)(=O)c2ccc(cc2)[N+](=O)[O-])n3cnc4c(Cl)nc(Cl)nc34,6.45
CC(C)CNc1nccc(NCc2sc(nc2C)c3ccc(Br)cc3)n1,5.37
CN1CCN(CC1)c2ccc3nc([nH]c3c2)c4ccc5nc([nH]c5c4)c6ccc(Cl)cc6Cl,5.89
OC(=O)C[C@@H]1NC(=O)[C@@]2(CSC3=C2C(=O)c4ccccc4C3=O)NC1=O,5.71
OC(=O)C[C@@H]1NC(=O)[C@]2(CSC3=C2C(=O)c4ccccc4C3=O)NC1=O,5.77
O=C1N[C@@]2(CSC3=C2C(=O)c4ccccc4C3=O)C(=O)N[C@H]1Cc5ccccc5,7.22
CC1(C)CCc2c(O)c(ccc2O1)C(=O)\C=C\c3ccc(OCc4cn(Cc5ccc(cc5)[N+](=O)[O-])nn4)cc3,4.77
Cc1ccc(\C=C\C(=O)c2ccc(NC(=O)CCl)cc2)cc1,5.04
N(c1ccccc1)c2nc3cccnc3[se]2,4.65
NC(=O)C(c1ccccc1)c2c([nH]c3ccccc23)c4ccc5ccccc5c4,4.94
Clc1ccccc1Nc2nc3cccnc3[se]2,4.36
Cc1ccc(cc1)C(C(=O)NO)c2c([nH]c3ccccc23)c4ccc5ccccc5c4,5.31
CC(C)c1ccc(cc1)C(C(=O)NO)c2c([nH]c3ccccc23)c4ccc5ccccc5c4,5.85
COc1cc2N=C(C)N(C(=O)c2cc1OC)c3ccccc3Cn4cc(nn4)c5cccc(C)c5,4.74
CCOC(=O)C1=C(N)N(\N=C(/C)\c2ccc(cc2)S(=O)(=O)N3CCCCC3)C(=O)C(=C1c4ccc(Cl)cc4)C#N,4.69
C\C(=N/NC(=O)c1sc(N)c(C#N)c1N)\c2ccc(cc2)S(=O)(=O)N3CCCCC3,4.31
C[C@@H]1O[C@H](CC[C@@H]1N)OCC#Cc2c([nH]c3ccccc23)c4ccccc4,4.97
CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)OCCCCN6CCCC6,5.27
CCOC1Oc2ccccc2C(=O)/C/1=C/Nc3ccc(cc3)S(=O)(=O)Nc4ncccn4,4.52
Clc1ccccc1\C=C\C(=O)c2ccc(OCc3cn(nn3)[C@@H]4C[C@@H]5[C@H]6CCCN7CCC[C@@H](CN5C(=O)C4)[C@@H]67)cc2,4.62
Clc1cccc(\C=C\C(=O)c2ccc(OCc3cn(nn3)[C@@H]4C[C@@H]5[C@H]6CCCN7CCC[C@@H](CN5C(=O)C4)[C@@H]67)cc2)c1,4.99
CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@H](\C=C(/C)\C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1cn(C)c2ccccc12,9.52
CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@H](\C=C(/C)\C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1c[nH]c2ccccc12,8.7
CC(C)[C@@H](\C=C(/C)\C(=O)O)N(C)C(=O)[C@@H](NC(=O)[C@@H](N(C)C(=O)C)C(C)(C)c1cn(C)c2ccccc12)C(C)(C)C,6.52
C[C@]12CCC[C@@]3(C)[C@@H]1[C@@](O)(OC2)C(=O)c4cc5c(O)ccc(O)c5cc34,5.77
CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@H](CC(C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1cn(C)c2ccccc12,8.6
Cc1cc(Nc2cc(nc(Nc3ccc(cc3)[N+](=O)[O-])n2)N4CCOCC4)n[nH]1,5.97
CN1CCN(CC1)c2cc(Nc3cc(C)[nH]n3)nc(Nc4ccc(cc4)[N+](=O)[O-])n2,6.37
O=C1Nc2ccccc2/C/1=N/N=C/c3ccc[nH]3,5.2
Clc1cc(Cl)cc(NC(=O)c2cccc(c2)C(=O)Nc3cc(Cl)cc(Cl)c3)c1,5.57
Clc1cc(Cl)cc(NC(=O)c2cccc(n2)C(=O)Nc3cc(Cl)cc(Cl)c3)c1,4.99
COC(=O)C[C@@H](NC(=O)Cn1cc(C2=C(C(=O)N(C)C2=O)c3c[nH]c4ccccc34)c5ccccc15)C(=O)OC,4.59
COC(=O)CC[C@@H](NC(=O)Cn1cc(C2=C(C(=O)N(C)C2=O)c3c[nH]c4ccccc34)c5ccccc15)C(=O)OC,4.63
CCCCOC(=O)N[C@H]([C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3cc(OC)ccc3OC)[C@@H]4[C@@]5(CO[C@@H]5C[C@H](O)[C@@]4(C)C(=O)[C@H](OC(=O)C)C(=C1C)C2(C)C)OC(=O)C)c6occc6,7.52
COc1ccc(OC)c(c1)C(=O)O[C@H]2[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(=O)C)C5=C(C)[C@H](C[C@]2(O)C5(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)C=C(C)C)c6cccs6)OC(=O)C,7.3
COc1ccc(OC)c(c1)C(=O)O[C@H]2[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(=O)C)C5=C(C)[C@H](C[C@]2(O)C5(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c6occc6)c7cccs7)OC(=O)C,7.22
COc1ccc(OC)c(c1)C(=O)O[C@H]2[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(=O)C)C5=C(C)[C@H](C[C@]2(O)C5(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)C=C(C)C)OC(=O)C,7.4
COc1cccc2C(=O)c3c(O)cc(OCC(C)(O)CCl)cc3Oc12,4.05
C\C(=N/O)\c1cc(ccc1O)c2ccc(O)c(F)c2,5.57
CC(=CC(=O)OC1C2C(C)(C(O)CC3OCC23OC(=O)C)C(=O)C(OC(=O)C)C4=C(C)C(CC1(O)C4(C)C)OC(=O)C(O)C(NC(=O)OC(C)(C)C)c5ccccc5)C,8.96
CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c3ncn(C(C)C)c3n1,4.97
CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](NC(=O)CCCC6CCNCC6)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)O,5.19
CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)C6CCCNC6)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)O,5.36
CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)O[C@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H](CO)[C@H]1O)n2ccnc2,5.7
CC(C)(O)[C@@H]1CC[C@]2(C)[C@H](CC[C@@]3(C)[C@H]2CC[C@H]4Cc5c([nH]c6ccccc56)[C@]34C)O1,4.89
NC(=O)c1cc(O)cc(c1)c2nc(nc(n2)N3CCOCC3)N4CCOCC4,5.66
CCOC(=O)C[C@@H](O)[C@]12CC[C@H]([C@@H]1[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)C)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC2)C(=C)C,4.56
CCN(CC)C(=O)[C@@H]1O[C@H]1[C@]23CC[C@H]([C@@H]2[C@H]4CC[C@@H]5[C@@]6(C)CC[C@H](OC(=O)C)C(C)(C)[C@@H]6CC[C@@]5(C)[C@]4(C)CC3)C(=C)C,5.34
O=C1N=C2C=CC=CN2C=C1Cc3ccccc3,4.12
Brc1ccc(Nc2ncccc2C(=O)NCc3cn(Cc4cccc(Oc5ccccc5)c4)nn3)cc1,6.01
CC(C)(O)CCCC(=C)[C@H]1CC[C@]2(C)[C@@H]1[C@@H](C[C@@H]3[C@@]4(C)CC[C@H](OC(=O)CCl)C(C)(C)[C@@H]4CC[C@@]23C)OC(=O)CCl,5.77
COC(=O)C1(Cc2ccc(OC)cc2)CC(=O)OC1(C)c3ccccc3,5.433333333333334
C\C(=C\CCC(C)(C)OC(=O)CCl)\[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]3[C@@]4(C)CC[C@H](OC(=O)CCl)C(C)(C)[C@@H]4CC[C@@]23C,5.1
COc1ccc(CCN2COc3c(C2)c(C)ccc3[C@@H](C)CCC=C(C)C)cc1OC,5.17
COc1ccc(O)c(c1)C(=O)\C=C\c2ccccc2,4.54
CC[C@H](C)C(=O)O[C@H]1C[C@](C)(OC(=O)C)[C@H]2C[C@@H](OC(=O)\C(=C/C)\C)C(=C2[C@@H]3OC(=O)[C@@](C)(O)[C@@]13O)C,5.993333333333332
CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C[C@H]2CN3C[C@H](C[C@](C(=O)OC)(c4cc5c(cc4OC)N(C)[C@H]6[C@](O)([C@H](OC(=O)C)[C@]7(CC)C=CCN8CC[C@]56[C@H]78)C(=O)OC)c9[nH]c%10ccccc%10c9C2)C=C(CC)C3)C(=O)OC,6.1
O=C1C=CC2(Oc3cccc4cccc(O2)c34)c5cccc(OC\C=C\c6ccccc6)c15,5.1
O=C(O[C@H]([C@H]1O[C@@H]2CC(=O)O[C@@H]2[C@H]1OC(=O)\C=C\c3ccccc3)c4ccccc4)\C=C\c5ccccc5,5.79
CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](COP(=O)(OCCS(=O)(=O)c3ccc(cc3)[N+](=O)[O-])OCCS(=O)(=O)c4ccc(cc4)[N+](=O)[O-])O2)C(=O)NC1=O,4.64
COc1cc(O)c(Cc2c(O)cc(CCc3ccc(O)c(OC)c3)cc2OC)c(CCc4ccc(O)c(OC)c4)c1,4.9
C[C@@H]1CC[C@@]2(OC1)O[C@H]3C[C@H]4[C@@H]5CC=C6C[C@H](CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C)O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7NC(=O)c8ccccc8,4.73
CCC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4cccc(c4)N=[N+]=[N-])[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C(F)F)C(=C1C5(C)C)C,9.255
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C(F)(F)F)C(=C1C5(C)C)C,9.22
C[C@@H]1CC[C@@]2(OC1)O[C@H]3C[C@H]4[C@@H]5CC=C6C[C@H](CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C)O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7NC(=O)c8cc(cc(c8)[N+](=O)[O-])[N+](=O)[O-],4.68
COc1cccc(c1)C(=O)O[C@H]2[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(=O)OCc5ccccc5)C6=C(C)[C@H](C[C@]2(O)C6(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C=C(C)C)OC(=O)C,9.7
Oc1ccc(cc1)C(=O)NNC(=O)\C=C\c2ccc(O)c(O)c2,5.22
Nc1ccc(cc1)C2=CC(=O)c3c(N)ccc(F)c3O2,7.465
Clc1cccc(OCCCCCC\N=C(/NC#N)\Nc2ccncc2)c1,8.06
CN1CCC(CC1)Oc2ccc(cc2)c3ccc(NC(=O)c4ccc(C)c(I)c4)cc3,5.93
CN1CCC(CC1)Oc2ccc(cc2)c3ccc(NC(=O)c4cccc(c4)c5ccccc5)cc3,5.94
COc1ccc(cc1c2cccc(c2)[N+](=O)[O-])C(=O)Nc3ccc(cc3)c4ccc(OC5CCN(C)CC5)cc4,5.96
COc1ccc(cc1)N(CC(=O)NCCC[Te]c2ccccc2)C(=O)\C=C\c3ccccc3,5.7
COC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4cccc(c4)N=[N+]=[N-])[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C(F)F)C(=C1C5(C)C)C,8.68
CC(C)CC(=O)OC1C2C(C)(C(O)CC3OCC23OC(=O)C)C(=O)C(OC(=O)C)C4=C(C)C(CC1(O)C4(C)C)OC(=O)C(O)C(NC(=O)OC(C)(C)C)C=C(C)C,7.96
Oc1cccc2c1C(=O)C=CC23OCCO3,5.38
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(=O)C)C2C(OC(=O)C4CCCCC4)C5(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)C6CCCCC6)C(=C1C5(C)C)C,8.0
COc1ccc([Te]CC2O[C@@H]3O[C@H]4C(O)C(O)[C@H](OC4CO)O[C@H]5C(O)C(O)[C@H](OC5CO)O[C@H]6C(O)C(O)[C@@H](OC6CO)O[C@H]7C(O)C(O)[C@H](OC7CO)O[C@H]8C(O)C(O)[C@H](OC8CO)O[C@H]9C(O)C(O)[C@H](OC9CO)O[C@H]2C(O)C3O)cc1,5.34
CCOC(=O)CO\N=C(/c1ccc(SC)cc1)\c2cccc3ccccc23,4.52
CCCCC\C=C(\c1ccc(O)cc1)/c2ccc(OCCN(C)C)cc2,5.62
CC(=C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(N)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12,5.3
CC(C)CC(NC(=O)OC(C)(C)C)C(O)C(=O)OC1CC2(O)C(OC(=O)C=C(C)C)C3C(C)(C(O)CC4OCC34OC(=O)C)C(=O)C(OC(=O)C)C(=C1C)C2(C)C,7.08
CC(=O)O[C@H]1C[C@@](C)(Cl)[C@H](Br)C[C@@H]1[C@]2(C)OC(C)(C)[C@@H](Br)C[C@@H]2O,4.93
Clc1ccc(COc2cccc3c2C(=O)C=CC34Oc5cccc6cccc(O4)c56)cc1,5.0
Cl.COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@](C)(COC5C[C@H](N)[C@](C)(O)[C@H](C)O5)c4c(O)c3C(=O)c12)\C(=N\NC(=O)CCCCCN6C(=O)CCC6=O)\CO,5.96
CN(C)c1ccc(cc1)C2=CC(=O)c3cc(N)ccc3O2,7.675
CCC(C)n1c(c2ccc3ccccc3c2)c(C(C(=O)NO)c4ccccc4)c5ccccc15,5.03
CCCCn1c(c2ccc3ccccc3c2)c(C(C(=O)NO)c4ccc(cc4)C(C)C)c5ccccc15,5.11
CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)OCCN6CCOCC6,5.0
[Cl-].COC(=O)c1cc2c3ccccc3[nH]c2c4cn(c[n+]14)c5ccc(F)cc5Br,4.88
C[C@H]1C[C@@]2(O)[C@H]([C@H]1O)[C@@H](OC(=O)Cc3cccc4ccccc34)C(=C)CC[C@H]5[C@@H](\C=C(/C)\C2=O)C5(C)C,4.98
CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)OCCCN6CCOCC6,5.03
ONC(=O)C(c1ccc(cc1)[N+](=O)[O-])c2c([nH]c3ccccc23)c4ccccc4,4.3
Fc1ccc(\C=C\C(=O)c2ccc(OCc3cn(nn3)[C@@H]4C[C@@H]5[C@H]6CCCN7CCC[C@@H](CN5C(=O)C4)[C@@H]67)cc2)cc1,4.57
Oc1cc(OCc2cn(nn2)[C@@H]3C[C@@H]4[C@H]5CCCN6CCC[C@@H](CN4C(=O)C3)[C@@H]56)ccc1C(=O)\C=C\c7ccc(Cl)cc7,4.9
CN1CC(=C)C(=O)N1c2ccc(Cl)cc2,4.34
CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)OCCN6CCN(CC6)C(=O)\C=C\c7ccccc7,5.14
O=S(=O)(Cc1ccccc1)N2Cc3ccccc3[C@@H]2c4c[nH]c5ccccc45,5.51
CC1=Nc2ccccc2C(=O)N1c3ccccc3Cn4ccnn4,4.82
ONC(=O)C(c1ccccc1)c2c([nH]c3ccccc23)c4ccccc4,4.51
CCCCCCc1cn(Cc2ccccc2N3C(=Nc4cc(OC)c(OC)cc4C3=O)C)nn1,4.75
OB(O)c1ccc(cc1)C(=O)\C=C\c2ccc(Cl)c(Cl)c2,5.3
COc1cc(cc(c1)c2nc(N3CCOCC3)c4cc(OC)c(OCCN5CCCC5)cc4n2)C(=O)N,6.0
COCCOc1cc2nc(nc(N3CCOCC3)c2cc1OCCOC)c4cc(OC)cc(c4)C(=O)N,5.12
FC(F)(F)c1cccc(NC(=O)CSC(=S)N[C@H]2CCOC2=O)c1,5.5
Clc1ccccc1NC(=O)CSC(=S)N[C@H]2CCOC2=O,4.04
COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(OCc3ccccc3)OCc4ccccc4,5.93
COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H](N)CO,8.51
COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)OC(C)(C)C,5.42
COC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4cccc(c4)N=[N+]=[N-])[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C=C(F)F)C(=C1C5(C)C)C,9.755
COc1cccc(c1)C(=O)O[C@H]2[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(=O)C5CC5)C6=C(C)[C@H](C[C@]2(O)C6(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C=C(F)F)OC(=O)C,9.68
COc1ccc(\C=N\N2C=Nc3[nH]ncc3C2=O)c(OC)c1OC,4.31
COc1cccc(c1)C(=O)O[C@H]2[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(=O)N(C)C)C5=C(C)[C@H](C[C@]2(O)C5(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C(F)F)OC(=O)C,8.85
CCOC(=O)c1[nH]c2ccc(Cl)cc2c1C(=O)c3cc(OC)c(OC)c(OC)c3,6.96
CCCCCCCC\C=C(\c1ccc(O)cc1)/c2ccc(OCCN(CC)CC)cc2,5.77
CCCCCC=C(c1ccc(OCCN(CC)CC)cc1)c2ccc(OCCN(CC)CC)cc2,6.16
COc1cccc(c1)c2cc(NC(=O)NNc3ccc(cc3)N(CCCl)CCCl)c4cc(ccc4n2)N5CCCC5,5.26
COc1ccc2nc(C)cc(NC(=O)Nc3ccc(cc3)N(CCCl)CCCl)c2c1,5.29
CCOC(=O)CN1C(=O)C(=Cc2c(OC)cc(OC)cc12)c3ccc(OC)cc3,5.0
c1ccc(nc1)c2c[se]nn2,4.06
CN(C)CCN1C(=O)c2cc(N)cc3cc4CCCCc4c(C1=O)c23,6.3900000000000015
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]3(C)[C@@H]2[C@H](OC(=O)c4cccc(c4)N=[N+]=[N-])[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C=C(F)F)C(=C([C@@H](OC(=O)C6CC6)C3=O)C5(C)C)C,9.695
CC1(C)CCC[C@]2(C)[C@@H]1C[C@@H](O)[C@@]34[C@H](O)[C@@H]([C@@H](O)C[C@@H]23)C(=C)C4=O,6.03
CC(C)CNc1ccc2cc(C#N)c3nc4ccccc4n3c2c1,6.4
COc1ccc2cc(c(O)nc2c1)c3ccccc3,5.0
Cl.COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@](C)(COC5C[C@H](N)[C@](C)(O)[C@H](C)O5)c4c(O)c3C(=O)c12)\C(=N\NC(=O)CCCCCN6C(=O)C=CC6=O)\CO,5.98
Cc1ccc(cc1)\C(=C(/C#N)\c2ccccc2)\c3ccc(O)cc3,8.33
CCCCCCCCCCCCCCCCOC[C@@H](COC)COP(=O)([O-])OCC[N+](C)(C)C,5.7
Oc1ccc2c(OC(c3ccc(OCCN4CCCCC4)cc3)c5c2oc6cc(O)ccc56)c1,8.566666666666668
COc1cc(OC)c2cc(c(O)nc2c1)c3ccccc3,5.0
CO[C@H]1C[C@H](C)CC2=C(NC(=O)OCC(C)C)C(=O)C=C(NC(=O)\C(=C\C=C/[C@H](OC)[C@@H](OC(=O)N)\C(=C\[C@H](C)[C@H]1O)\C)\C)C2=O,6.75
COC(=O)[C@H](O)C[C@@](O)([C@@H]1CC2=C(Oc3cc(C)cc(O)c3C2=O)S1)C(=O)OC,4.95
COC(=O)[C@@H](C[C@@](O)([C@@H]1CC2=C(Oc3cc(C)cc(OC(=O)c4ccc(cc4)[N+](=O)[O-])c3C2=O)S1)C(=O)OC)OC(=O)c5ccc(cc5)[N+](=O)[O-],5.22
