,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
MDAMB435S,0.0,0.0,0.0,0.0,0.0,0.0,1.2595885,0.0,0.07625211,0.0,0.41918594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31250933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2165985,0.21933319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4081936,0.0,0.0,0.03862415,0.0,0.0,0.0,0.19326572,0.0,0.0,0.0,0.0,2.8220432,0.22147648,0.0,0.0,0.0,0.575843,0.0,0.0,0.0,0.0,0.0,0.5600419,0.0,0.0,0.073764205,0.5360986,0.0,0.0,0.0,0.5187536,0.0,0.0,0.0,0.0,1.5525459,0.0,0.0,0.0,1.9702287,0.28542298,0.0,0.0,0.0,0.0,1.8136269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6914032,0.0,0.0,0.04662324,0.0,0.0,0.0,0.0,0.0,0.13044657,0.0,0.57119775,3.4966662,4.349077,1.6975915,0.0,0.0,0.0,0.0,0.0,0.93199116,0.0,0.0,0.0,0.0,0.4876042,0.0,0.0,0.0,0.0,0.56658167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005691,0.0,0.0,1.4600276,0.0,0.0,0.0,0.0,0.0,0.0,0.19058219,2.9278328,0.0,0.0,0.50266504,0.0,0.0,0.0,0.0,0.0,4.370733,0.0,0.0,3.7898793,0.25031722,0.0,0.0,0.0,0.0,0.0,0.10880842,0.0,0.5096559,0.0,1.8590149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.106118,0.0,0.0,0.0,0.0,0.118323565,0.0,4.071179,0.0,0.0,2.2860575,0.0,0.0,0.0,1.1470628,1.3321913,0.0,0.0,3.1736946,0.0,6.1342564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12445256,1.692938,0.0,0.0,0.0,0.0,0.0,0.0,2.6260674,0.0,0.0,2.832329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0737518,1.1224891,0.0,0.0,0.0,1.5495448,0.0,0.0,0.0,0.0,3.9123745,0.0,0.0,0.0,4.359648,0.0,0.0,0.0,0.0,0.0,2.7354264,0.0,0.0
MDAMB436,0.0,0.0,0.0,0.0,0.0,0.0,1.3534579,0.0,0.082095034,0.0,0.4501887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33521035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5335207,0.23446597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.739594,0.0,0.0,0.04171787,0.0,0.0,0.0,0.20740871,0.0,0.0,0.0,0.0,3.0356176,0.2385907,0.0,0.0,0.0,0.61962897,0.0,0.0,0.0,0.0,0.0,0.6033313,0.0,0.0,0.08047849,0.57541144,0.0,0.0,0.0,0.5584544,0.0,0.0,0.0,0.0,1.6703506,0.0,0.0,0.0,2.1182466,0.3061883,0.0,0.0,0.0,0.0,1.9507098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7433284,0.0,0.0,0.050939392,0.0,0.0,0.0,0.0,0.0,0.13944073,0.0,0.61272925,3.759013,4.6741476,1.8254691,0.0,0.0,0.0,0.0,0.0,1.0038435,0.0,0.0,0.0,0.0,0.524144,0.0,0.0,0.0,0.0,0.6080049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082161,0.0,0.0,1.5706989,0.0,0.0,0.0,0.0,0.0,0.0,0.20490244,3.1471746,0.0,0.0,0.5388057,0.0,0.0,0.0,0.0,0.0,4.699945,0.0,0.0,4.075135,0.26920122,0.0,0.0,0.0,0.0,0.0,0.11660769,0.0,0.54840946,0.0,1.9972568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.414641,0.0,0.0,0.0,0.0,0.12878007,0.0,4.3775535,0.0,0.0,2.4581683,0.0,0.0,0.0,1.2331666,1.433523,0.0,0.0,3.4123116,0.0,6.594201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13685843,1.8202696,0.0,0.0,0.0,0.0,0.0,0.0,2.8243158,0.0,0.0,3.0446784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1553407,1.2076409,0.0,0.0,0.0,1.6668121,0.0,0.0,0.0,0.0,4.206474,0.0,0.0,0.0,4.687839,0.0,0.0,0.0,0.0,0.0,2.9408784,0.0,0.0
MDAMB453,0.0,0.0,0.0,0.0,0.0,0.0,1.0728834,0.0,0.06466646,0.0,0.35774177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26704374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5849612,0.18814202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7487428,0.0,0.0,0.03255437,0.0,0.0,0.0,0.16522388,0.0,0.0,0.0,0.0,2.3972893,0.18687563,0.0,0.0,0.0,0.48870826,0.0,0.0,0.0,0.0,0.0,0.47330263,0.0,0.0,0.060455322,0.45741886,0.0,0.0,0.0,0.43975845,0.0,0.0,0.0,0.0,1.318647,0.0,0.0,0.0,1.6752989,0.24416564,0.0,0.0,0.0,0.0,1.5406902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58835465,0.0,0.0,0.038025063,0.0,0.0,0.0,0.0,0.0,0.112703815,0.0,0.4877333,2.9737852,3.7014096,1.442719,0.0,0.0,0.0,0.0,0.0,0.7886139,0.0,0.0,0.0,0.0,0.41469958,0.0,0.0,0.0,0.0,0.4835664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528345,0.0,0.0,1.239959,0.0,0.0,0.0,0.0,0.0,0.0,0.16153601,2.4907067,0.0,0.0,0.43057775,0.0,0.0,0.0,0.0,0.0,3.7148976,0.0,0.0,3.2220826,0.21314114,0.0,0.0,0.0,0.0,0.0,0.09382393,0.0,0.43255627,0.0,1.583709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4915261,0.0,0.0,0.0,0.0,0.09752232,0.0,3.4607766,0.0,0.0,1.9431667,0.0,0.0,0.0,0.9757715,1.1305541,0.0,0.0,2.6983268,0.0,5.217993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100040406,1.4392874,0.0,0.0,0.0,0.0,0.0,0.0,2.230806,0.0,0.0,2.409354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115865,0.9530875,0.0,0.0,0.0,1.3156592,0.0,0.0,0.0,0.0,3.326454,0.0,0.0,0.0,3.7063243,0.0,0.0,0.0,0.0,0.0,2.3262088,0.0,0.0
MDAMB468,0.0,0.0,0.0,0.0,0.0,0.0,1.1588515,0.0,0.0699339,0.0,0.38605773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28796545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8762863,0.20251648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0527306,0.0,0.0,0.035445552,0.0,0.0,0.0,0.17813103,0.0,0.0,0.0,0.0,2.5929463,0.20301755,0.0,0.0,0.0,0.5288392,0.0,0.0,0.0,0.0,0.0,0.51330316,0.0,0.0,0.0666064,0.4937983,0.0,0.0,0.0,0.47620738,0.0,0.0,0.0,0.0,1.4264376,0.0,0.0,0.0,1.8113039,0.26308024,0.0,0.0,0.0,0.0,1.6665685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6358724,0.0,0.0,0.04198427,0.0,0.0,0.0,0.0,0.0,0.120688334,0.0,0.52631634,3.2147398,3.9999535,1.5602638,0.0,0.0,0.0,0.0,0.0,0.8546177,0.0,0.0,0.0,0.0,0.44818246,0.0,0.0,0.0,0.0,0.52183175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92326945,0.0,0.0,1.3413755,0.0,0.0,0.0,0.0,0.0,0.0,0.17515591,2.6922326,0.0,0.0,0.46375257,0.0,0.0,0.0,0.0,0.0,4.017238,0.0,0.0,3.4838731,0.23035651,0.0,0.0,0.0,0.0,0.0,0.100582205,0.0,0.4681878,0.0,1.7106078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.774893,0.0,0.0,0.0,0.0,0.10705319,0.0,3.7422152,0.0,0.0,2.1013741,0.0,0.0,0.0,1.0547498,1.223511,0.0,0.0,2.9175258,0.0,5.640594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11114666,1.55626,0.0,0.0,0.0,0.0,0.0,0.0,2.413082,0.0,0.0,2.6043625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98636246,1.0311795,0.0,0.0,0.0,1.4234205,0.0,0.0,0.0,0.0,3.596614,0.0,0.0,0.0,4.007546,0.0,0.0,0.0,0.0,0.0,2.5148792,0.0,0.0
MDAPCA2B,0.0,0.0,0.0,0.0,0.0,0.0,1.3031075,0.0,0.078939624,0.0,0.43357092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32307914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3634734,0.22629811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.561889,0.0,0.0,0.040010672,0.0,0.0,0.0,0.19987588,0.0,0.0,0.0,0.0,2.921128,0.22936414,0.0,0.0,0.0,0.5962099,0.0,0.0,0.0,0.0,0.0,0.5801305,0.0,0.0,0.07687056,0.5542358,0.0,0.0,0.0,0.53720516,0.0,0.0,0.0,0.0,1.607227,0.0,0.0,0.0,2.0388815,0.29511917,0.0,0.0,0.0,0.0,1.8771592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71554464,0.0,0.0,0.04853983,0.0,0.0,0.0,0.0,0.0,0.13475378,0.0,0.5904352,3.6182885,4.499758,1.7568464,0.0,0.0,0.0,0.0,0.0,0.9653305,0.0,0.0,0.0,0.0,0.5045482,0.0,0.0,0.0,0.0,0.5857401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.041147,0.0,0.0,1.5113035,0.0,0.0,0.0,0.0,0.0,0.0,0.19712844,3.0294998,0.0,0.0,0.5194741,0.0,0.0,0.0,0.0,0.0,4.5233316,0.0,0.0,3.9221191,0.25904274,0.0,0.0,0.0,0.0,0.0,0.11249336,0.0,0.52759963,0.0,1.923074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2492237,0.0,0.0,0.0,0.0,0.12315032,0.0,4.213252,0.0,0.0,2.365815,0.0,0.0,0.0,1.1869253,1.3791522,0.0,0.0,3.2843246,0.0,6.347521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13022062,1.7519898,0.0,0.0,0.0,0.0,0.0,0.0,2.717962,0.0,0.0,2.9307594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1115844,1.1619296,0.0,0.0,0.0,1.6038615,0.0,0.0,0.0,0.0,4.048803,0.0,0.0,0.0,4.5118365,0.0,0.0,0.0,0.0,0.0,2.8307588,0.0,0.0
MDST8,0.0,0.0,0.0,0.0,0.0,0.0,1.1656543,0.0,0.0705945,0.0,0.38827997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28966418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8994513,0.20347871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.076826,0.0,0.0,0.035354596,0.0,0.0,0.0,0.17923002,0.0,0.0,0.0,0.0,2.60884,0.20412518,0.0,0.0,0.0,0.53192484,0.0,0.0,0.0,0.0,0.0,0.5162766,0.0,0.0,0.06717318,0.49654427,0.0,0.0,0.0,0.4792384,0.0,0.0,0.0,0.0,1.4352276,0.0,0.0,0.0,1.8223486,0.2648074,0.0,0.0,0.0,0.0,1.676386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63978887,0.0,0.0,0.042176913,0.0,0.0,0.0,0.0,0.0,0.12180145,0.0,0.52910346,3.2341948,4.0236397,1.5694699,0.0,0.0,0.0,0.0,0.0,0.8600679,0.0,0.0,0.0,0.0,0.4507829,0.0,0.0,0.0,0.0,0.52496684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92888415,0.0,0.0,1.3500919,0.0,0.0,0.0,0.0,0.0,0.0,0.17577866,2.7082026,0.0,0.0,0.46669692,0.0,0.0,0.0,0.0,0.0,4.041728,0.0,0.0,3.5046916,0.23184079,0.0,0.0,0.0,0.0,0.0,0.10145297,0.0,0.47091603,0.0,1.7206079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7974553,0.0,0.0,0.0,0.0,0.10775933,0.0,3.7643538,0.0,0.0,2.1140883,0.0,0.0,0.0,1.0611048,1.2309147,0.0,0.0,2.9347878,0.0,5.674117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1122112,1.5656261,0.0,0.0,0.0,0.0,0.0,0.0,2.4274547,0.0,0.0,2.6198215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99234986,1.0371478,0.0,0.0,0.0,1.4320939,0.0,0.0,0.0,0.0,3.6182613,0.0,0.0,0.0,4.03173,0.0,0.0,0.0,0.0,0.0,2.530159,0.0,0.0
ME1,0.0,0.0,0.0,0.0,0.0,0.0,0.9269176,0.0,0.05534763,0.0,0.30960146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23164968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.092058,0.16414213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2337153,0.0,0.0,0.028071385,0.0,0.0,0.0,0.14322011,0.0,0.0,0.0,0.0,2.0652146,0.16025977,0.0,0.0,0.0,0.4206731,0.0,0.0,0.0,0.0,0.0,0.40581504,0.0,0.0,0.04993549,0.39620706,0.0,0.0,0.0,0.37793252,0.0,0.0,0.0,0.0,1.1355875,0.0,0.0,0.0,1.4448977,0.21184044,0.0,0.0,0.0,0.0,1.3277463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5076745,0.0,0.0,0.0313871,0.0,0.0,0.0,0.0,0.0,0.098465696,0.0,0.42297402,2.5654423,3.1956716,1.2438916,0.0,0.0,0.0,0.0,0.0,0.6765749,0.0,0.0,0.0,0.0,0.35777086,0.0,0.0,0.0,0.0,0.41881606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7335724,0.0,0.0,1.0675683,0.0,0.0,0.0,0.0,0.0,0.0,0.13929442,2.1493642,0.0,0.0,0.37416708,0.0,0.0,0.0,0.0,0.0,3.202648,0.0,0.0,2.7786555,0.18388164,0.0,0.0,0.0,0.0,0.0,0.08178034,0.0,0.3725251,0.0,1.3688002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0116744,0.0,0.0,0.0,0.0,0.08117528,0.0,2.9843214,0.0,0.0,1.6754084,0.0,0.0,0.0,0.84188366,0.973085,0.0,0.0,2.3272488,0.0,4.502756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08054003,1.2412859,0.0,0.0,0.0,0.0,0.0,0.0,1.9224082,0.0,0.0,2.0792935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7848167,0.8209306,0.0,0.0,0.0,1.1329306,0.0,0.0,0.0,0.0,2.8688426,0.0,0.0,0.0,3.195966,0.0,0.0,0.0,0.0,0.0,2.006532,0.0,0.0
MEC1,0.0,0.0,0.0,0.0,0.0,0.0,1.2031165,0.0,0.07286132,0.0,0.40059882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29873958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0257916,0.20982881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.208874,0.0,0.0,0.036729913,0.0,0.0,0.0,0.18483393,0.0,0.0,0.0,0.0,2.6938965,0.21101622,0.0,0.0,0.0,0.5494901,0.0,0.0,0.0,0.0,0.0,0.53372186,0.0,0.0,0.06980544,0.5121648,0.0,0.0,0.0,0.49492,0.0,0.0,0.0,0.0,1.4819369,0.0,0.0,0.0,1.8812966,0.27299124,0.0,0.0,0.0,0.0,1.7309971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6603897,0.0,0.0,0.043995988,0.0,0.0,0.0,0.0,0.0,0.12532564,0.0,0.54579204,3.3387418,4.153347,1.6205783,0.0,0.0,0.0,0.0,0.0,0.88868093,0.0,0.0,0.0,0.0,0.46552908,0.0,0.0,0.0,0.0,0.5415162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9595231,0.0,0.0,1.3938311,0.0,0.0,0.0,0.0,0.0,0.0,0.18153408,2.7957337,0.0,0.0,0.4810263,0.0,0.0,0.0,0.0,0.0,4.1727433,0.0,0.0,3.6182976,0.23915797,0.0,0.0,0.0,0.0,0.0,0.10442164,0.0,0.48636067,0.0,1.7758154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9204986,0.0,0.0,0.0,0.0,0.11206421,0.0,3.8866103,0.0,0.0,2.182436,0.0,0.0,0.0,1.0952394,1.2712237,0.0,0.0,3.0298953,0.0,5.857397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11713883,1.6162796,0.0,0.0,0.0,0.0,0.0,0.0,2.5065405,0.0,0.0,2.7046747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.024834,1.071288,0.0,0.0,0.0,1.478912,0.0,0.0,0.0,0.0,3.7353392,0.0,0.0,0.0,4.1623054,0.0,0.0,0.0,0.0,0.0,2.611917,0.0,0.0
MEG01,0.0,0.0,0.0,0.0,0.0,0.0,1.1421834,0.0,0.06870092,0.0,0.38052124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28391972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8198168,0.19975673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9938686,0.0,0.0,0.03512333,0.0,0.0,0.0,0.17563014,0.0,0.0,0.0,0.0,2.5549693,0.1999252,0.0,0.0,0.0,0.5211232,0.0,0.0,0.0,0.0,0.0,0.50556654,0.0,0.0,0.06527224,0.48674178,0.0,0.0,0.0,0.46919432,0.0,0.0,0.0,0.0,1.4054,0.0,0.0,0.0,1.7848687,0.25933295,0.0,0.0,0.0,0.0,1.642232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6266694,0.0,0.0,0.041222762,0.0,0.0,0.0,0.0,0.0,0.11913563,0.0,0.5188656,3.1679554,3.9420857,1.5375776,0.0,0.0,0.0,0.0,0.0,0.841757,0.0,0.0,0.0,0.0,0.4418311,0.0,0.0,0.0,0.0,0.5143523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9096775,0.0,0.0,1.3213621,0.0,0.0,0.0,0.0,0.0,0.0,0.17247453,2.6531913,0.0,0.0,0.4572237,0.0,0.0,0.0,0.0,0.0,3.958465,0.0,0.0,3.433154,0.22689828,0.0,0.0,0.0,0.0,0.0,0.099303745,0.0,0.4612909,0.0,1.686072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.720049,0.0,0.0,0.0,0.0,0.105240434,0.0,3.6877701,0.0,0.0,2.0704706,0.0,0.0,0.0,1.0392822,1.2053918,0.0,0.0,2.8750663,0.0,5.558679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10889694,1.533516,0.0,0.0,0.0,0.0,0.0,0.0,2.377869,0.0,0.0,2.566664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97189355,1.0161272,0.0,0.0,0.0,1.4024494,0.0,0.0,0.0,0.0,3.544166,0.0,0.0,0.0,3.9490247,0.0,0.0,0.0,0.0,0.0,2.4782205,0.0,0.0
MELHO,0.0,0.0,0.0,0.0,0.0,0.0,1.0038167,0.0,0.060169883,0.0,0.3350366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25031343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.351893,0.17690057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5052414,0.0,0.0,0.030431967,0.0,0.0,0.0,0.15471868,0.0,0.0,0.0,0.0,2.240214,0.17440872,0.0,0.0,0.0,0.45652735,0.0,0.0,0.0,0.0,0.0,0.4415126,0.0,0.0,0.055436403,0.4285447,0.0,0.0,0.0,0.41038683,0.0,0.0,0.0,0.0,1.2319825,0.0,0.0,0.0,1.5663717,0.2288327,0.0,0.0,0.0,0.0,1.4400973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55022335,0.0,0.0,0.03491823,0.0,0.0,0.0,0.0,0.0,0.10585202,0.0,0.45722175,2.780536,3.4622214,1.3486346,0.0,0.0,0.0,0.0,0.0,0.7355623,0.0,0.0,0.0,0.0,0.38781554,0.0,0.0,0.0,0.0,0.4530387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7964304,0.0,0.0,1.1582962,0.0,0.0,0.0,0.0,0.0,0.0,0.15108898,2.3292582,0.0,0.0,0.40378022,0.0,0.0,0.0,0.0,0.0,3.4726875,0.0,0.0,3.012274,0.19920334,0.0,0.0,0.0,0.0,0.0,0.088086806,0.0,0.4041623,0.0,1.4819956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2646587,0.0,0.0,0.0,0.0,0.08973804,0.0,3.2354052,0.0,0.0,1.8165357,0.0,0.0,0.0,0.91237456,1.0560951,0.0,0.0,2.5228891,0.0,4.879694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09087333,1.3456593,0.0,0.0,0.0,0.0,0.0,0.0,2.0850582,0.0,0.0,2.2532928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8516462,0.89079344,0.0,0.0,0.0,1.2293285,0.0,0.0,0.0,0.0,3.1099946,0.0,0.0,0.0,3.4648714,0.0,0.0,0.0,0.0,0.0,2.1750345,0.0,0.0
MELJUSO,0.0,0.0,0.0,0.0,0.0,0.0,1.2807937,0.0,0.077505715,0.0,0.42620516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3176194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2880044,0.22269563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4829865,0.0,0.0,0.039417367,0.0,0.0,0.0,0.19642834,0.0,0.0,0.0,0.0,2.870159,0.22542314,0.0,0.0,0.0,0.58580875,0.0,0.0,0.0,0.0,0.0,0.56986713,0.0,0.0,0.07538259,0.54494643,0.0,0.0,0.0,0.52757406,0.0,0.0,0.0,0.0,1.5791271,0.0,0.0,0.0,2.0036168,0.28995186,0.0,0.0,0.0,0.0,1.8445189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7030729,0.0,0.0,0.04767395,0.0,0.0,0.0,0.0,0.0,0.1322955,0.0,0.5805613,3.5556762,4.4222975,1.7265168,0.0,0.0,0.0,0.0,0.0,0.94819844,0.0,0.0,0.0,0.0,0.49577877,0.0,0.0,0.0,0.0,0.5757945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.022948,0.0,0.0,1.4848622,0.0,0.0,0.0,0.0,0.0,0.0,0.19386628,2.9773514,0.0,0.0,0.51078236,0.0,0.0,0.0,0.0,0.0,4.444836,0.0,0.0,3.8541737,0.25451738,0.0,0.0,0.0,0.0,0.0,0.11038413,0.0,0.51839995,0.0,1.8902094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1757574,0.0,0.0,0.0,0.0,0.12067753,0.0,4.140403,0.0,0.0,2.3248096,0.0,0.0,0.0,1.16646,1.3550575,0.0,0.0,3.227459,0.0,6.237982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12730762,1.7216508,0.0,0.0,0.0,0.0,0.0,0.0,2.6706915,0.0,0.0,2.8802273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0921645,1.141781,0.0,0.0,0.0,1.5760051,0.0,0.0,0.0,0.0,3.9786377,0.0,0.0,0.0,4.43355,0.0,0.0,0.0,0.0,0.0,2.7817163,0.0,0.0
